,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
80,Trey Mullinax,4,3,5,4,3,4,3,5,4,4,3,5,3,5,3,5,4,4,5,3,5,4,4,4,3,6,3,4,3,4,4,4,3,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Cam Davis,3,3,4,5,5,4,3,5,3,4,3,4,4,4,3,5,4,4,5,4,4,5,4,4,3,6,2,4,3,4,5,4,3,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Andrew Landry,4,3,5,4,3,4,3,4,3,4,4,5,4,5,3,4,5,4,5,4,5,4,4,4,3,4,3,4,3,5,4,4,3,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Brooks Koepka,4,3,4,4,4,3,6,3,4,5,3,4,4,4,4,3,5,4,4,3,5,4,3,4,2,5,4,4,3,5,4,4,4,6,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Tyrrell Hatton,4,4,3,3,4,3,7,6,5,5,3,5,5,4,4,3,4,3,4,3,4,4,4,4,2,6,3,4,2,4,4,5,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Sebastián Muñoz,4,3,5,4,4,4,4,5,2,5,2,6,4,4,3,5,4,5,4,3,5,3,3,4,3,4,3,4,3,5,4,5,4,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Nick Watney,4,3,5,4,4,3,3,5,6,4,3,3,4,5,4,5,4,4,4,3,4,4,4,4,3,5,3,5,3,4,4,4,3,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Shawn Stefani,4,3,4,4,4,4,3,5,3,4,3,5,3,5,3,5,4,4,4,4,5,4,4,4,4,5,3,5,3,4,4,4,3,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Dawie van der Walt,4,3,4,3,4,3,4,5,4,5,3,5,4,5,4,2,5,3,4,4,5,4,4,4,3,7,3,3,3,4,4,4,2,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Chad Ramey,4,3,5,4,4,5,3,5,3,4,4,4,4,5,3,5,4,4,4,3,5,3,4,5,3,5,2,4,3,4,3,5,3,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Joaquin Niemann,3,3,4,4,5,3,5,4,4,4,3,5,4,4,4,3,5,3,4,3,5,4,4,4,4,5,3,4,3,4,3,5,4,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
